Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
2018-05-25,430.88714599609375,433.61221654522905,421.2338587891604,430.0095641806012,4971624
2018-05-28,461.6020812988281,466.4518128730087,443.4040296393649,448.022821614775,16007675
2018-05-29,461.4172668457031,471.0705522732759,452.68773971011376,458.7383734371245,8258927
2018-05-30,456.84466552734375,465.2970767015188,454.812414139431,457.16798657726775,3851368
2018-05-31,443.7273254394531,458.18413786079884,436.8453145117696,457.16799804591795,18790216
2018-06-01,447.4223327636719,452.2258589503243,442.57260174806567,448.0227700131452,3793797
2018-06-04,442.1107177734375,453.38055185776955,440.44793595744835,448.94652339686274,2995860
2018-06-05,437.39959716796875,446.40624146023424,434.3050009268115,439.8475512605133,3076737
2018-06-06,452.50299072265625,454.6738282786582,437.03003981898144,440.5403099416781,4126448
2018-06-07,451.4869079589844,456.24425797500766,448.53086986837866,453.2420432417765,2197858
2018-06-08,487.9753112792969,492.96362854265317,449.1774635296888,449.87028223950324,29224236
2018-06-11,494.8572998046875,502.5244819104311,486.03541990043647,489.591866567148,16452353
2018-06-12,499.2452087402344,503.4021212919737,490.83897397323176,494.8573566022874,8140874
2018-06-13,504.649169921875,518.1822521570765,501.00031320212156,510.09936668117604,20167822
2018-06-14,516.6118774414062,519.1522130032549,500.67704528071914,504.3720788252263,12154425
2018-06-15,527.7431640625,530.0987367124853,518.2284637932672,519.1522221957507,15166730
2018-06-18,526.6345825195312,534.2094118305948,520.9073261840332,528.3897458363658,6090932
2018-06-19,517.2584838867188,532.5466728455746,515.7804367418887,526.5422437501778,6719183
2018-06-20,521.0919799804688,522.570026934931,510.930639743162,516.3808356958625,4435880
2018-06-21,512.2240600585938,524.1867432515494,510.4688964524954,521.9235237747619,3243433
2018-06-22,533.2395629882812,537.4426526415072,505.8963355375942,510.83842067132014,9935404
2018-06-25,528.205078125,546.8650103630611,524.6486305934101,532.916280117646,14303449
2018-06-26,529.2672729492188,532.5466032889634,522.6623792542628,527.7892259974383,4726890
2018-06-27,532.9161376953125,537.3501658585312,525.1565461233843,533.0084909642792,8539318
2018-06-28,524.0480346679688,538.7358131355456,521.1844066963741,533.7013194858587,5516028
2018-06-29,520.9996948242188,528.2974081377479,517.44324782891,525.6184864450008,4416940
2018-07-02,520.2144775390625,529.1748873983742,515.9189791527803,523.1242821779415,4132132
2018-07-03,529.8677978515625,532.8238360199841,517.9513482719324,521.7387351747068,5950013
2018-07-04,535.1331787109375,543.955059311647,529.3596892626024,532.0847875585631,9406196
2018-07-05,523.7247314453125,536.7035230940469,521.8310383802761,536.7035230940469,3833300
2018-07-06,515.5494995117188,529.5444607121024,512.6858712520136,524.1404970543017,5609846
2018-07-09,525.4337768554688,528.9440475673432,517.8589465519041,517.8589465519041,4117856
2018-07-10,520.9535522460938,528.3897959654134,515.4571785816446,525.6185208117487,4594276
2018-07-11,517.99755859375,526.2652081213942,516.9352138076464,521.8773554181925,3519985
2018-07-12,521.41552734375,527.1890183091522,515.4572733911054,520.0760661634272,3736611
2018-07-13,517.07373046875,523.7709784292653,514.5795716760732,523.5862154850421,2012823
2018-07-16,493.24072265625,517.3046134895523,490.23850838153385,516.8427343703652,4267330
2018-07-17,506.8200378417969,509.68366615467517,492.3631972096817,494.2107138971476,3699579
2018-07-18,507.97479248046875,516.5657347599093,501.4622503247198,512.6397613607585,5720388
2018-07-19,503.4021301269531,511.57736906949293,500.9079712757887,510.2841411930737,2767826
2018-07-20,517.39697265625,520.0758941307519,503.44824565055023,503.44824565055023,2702091
2018-07-23,518.9213256835938,523.7710576993283,514.9953521470468,519.7989075151705,2459719
2018-07-24,519.7988891601562,525.1566768739024,516.4271482774866,519.2446002631708,2480730
2018-07-25,515.5957641601562,524.0942961806084,513.1477818918656,523.2167708219166,2161490
2018-07-26,513.0553588867188,520.8148944224737,509.4526791289446,511.7158981366884,3113443
2018-07-27,514.57958984375,518.2284466894796,511.0693193065144,513.5173015449972,2638153
2018-07-30,519.7988891601562,523.5400995924084,509.8684858595504,512.9630541028566,3441224
2018-07-31,525.1565551757812,531.8538023614003,517.4431964871044,519.6140057807862,5998010
2018-08-01,530.8377075195312,532.8237539527029,520.8148965532964,526.5422090508978,3672172
2018-08-02,536.1493530273438,542.754191205357,531.4381517527131,531.9924405753521,5898107
2018-08-03,541.1837768554688,544.4631639219349,539.3362602576769,539.3824932780075,3298774
2018-08-06,532.2235107421875,548.1583457179207,531.2535191600058,541.7843891749285,3867267
2018-08-07,526.2650756835938,538.0891697686889,524.9256149717725,536.1954766707412,3076068
2018-08-08,530.2372436523438,534.2555695489334,521.2767772132316,526.542210595533,2970652
